InvoiceID,CustomerID,BillToCustomerID,OrderID,DeliveryMethodID,ContactPersonID,AccountsPersonID,SalespersonPersonID,PackedByPersonID,InvoiceDate,CustomerPurchaseOrderNumber,IsCreditNote,CreditNoteReason,Comments,DeliveryInstructions,InternalComments,TotalDryItems,TotalChillerItems,DeliveryRun,RunPosition,ReturnedDeliveryData,ConfirmedDeliveryTime,ConfirmedReceivedBy,LastEditedBy,LastEditedWhen
334,132,1,391,3,1263,1001,2,15,2013-01-07,13280,0,NULL,NULL,"Suite 84, 585 Dao Lane",NULL,2,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2013-01-07T12:00:00"",""ConNote"":""EAN-125-1384""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2013-01-08T09:05:00"",""ConNote"":""EAN-125-1384"",""DriverID"":11,""Latitude"":42.7537967,""Longitude"":-113.4902829,""Status"":""Delivered""}],""DeliveredWhen"":""2013-01-08T09:05:00"",""ReceivedBy"":""Akanksha Sarma""}",2013-01-08 09:05:00.0000000,Akanksha Sarma,11,2013-01-08 07:00:00.0000000
335,137,1,346,3,1273,1001,14,15,2013-01-07,15543,0,NULL,NULL,"Suite 272, 931 Han Crescent",NULL,4,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2013-01-07T12:00:00"",""ConNote"":""EAN-125-1385""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2013-01-08T09:10:00"",""ConNote"":""EAN-125-1385"",""DriverID"":11,""Latitude"":39.6199647,""Longitude"":-110.8343268,""Status"":""Delivered""}],""DeliveredWhen"":""2013-01-08T09:10:00"",""ReceivedBy"":""Chandrakanta Benjaree""}",2013-01-08 09:10:00.0000000,Chandrakanta Benjaree,11,2013-01-08 07:00:00.0000000
336,141,1,395,3,1281,1001,6,15,2013-01-07,10526,0,NULL,NULL,"Shop 181, 1190 Syme Street",NULL,3,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2013-01-07T12:00:00"",""ConNote"":""EAN-125-1386""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2013-01-08T09:15:00"",""ConNote"":""EAN-125-1386"",""DriverID"":11,""Latitude"":39.0697466,""Longitude"":-92.9465808,""Status"":""Delivered""}],""DeliveredWhen"":""2013-01-08T09:15:00"",""ReceivedBy"":""Hedi Koppel""}",2013-01-08 09:15:00.0000000,Hedi Koppel,11,2013-01-08 07:00:00.0000000
337,143,1,325,3,1285,1001,13,15,2013-01-07,14771,0,NULL,NULL,"Shop 237, 612 Gill Crescent",NULL,1,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2013-01-07T12:00:00"",""ConNote"":""EAN-125-1387""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2013-01-08T09:20:00"",""ConNote"":""EAN-125-1387"",""DriverID"":11,""Latitude"":41.8650534,""Longitude"":-80.7898089,""Comment"":""Receiver not present""}],""DeliveredWhen"":""2013-01-08T09:20:00"",""ReceivedBy"":""Vaclav Polaskova""}",2013-01-08 09:20:00.0000000,Vaclav Polaskova,11,2013-01-08 07:00:00.0000000
338,144,1,412,3,1287,1001,16,15,2013-01-07,11546,0,NULL,NULL,"Suite 156, 859 Thota Lane",NULL,5,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2013-01-07T12:00:00"",""ConNote"":""EAN-125-1388""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2013-01-08T09:25:00"",""ConNote"":""EAN-125-1388"",""DriverID"":11,""Latitude"":29.5724380,""Longitude"":-90.3817483,""Status"":""Delivered""}],""DeliveredWhen"":""2013-01-08T09:25:00"",""ReceivedBy"":""Pramod Nishad""}",2013-01-08 09:25:00.0000000,Pramod Nishad,11,2013-01-08 07:00:00.0000000
339,147,1,386,3,1293,1001,14,15,2013-01-07,15100,0,NULL,NULL,"Unit 49, 469 Patel Avenue",NULL,2,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2013-01-07T12:00:00"",""ConNote"":""EAN-125-1389""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2013-01-08T09:30:00"",""ConNote"":""EAN-125-1389"",""DriverID"":11,""Latitude"":45.4535539,""Longitude"":-109.5043343,""Comment"":""Receiver not present""}],""DeliveredWhen"":""2013-01-08T09:30:00"",""ReceivedBy"":""Gilbert Pelland""}",2013-01-08 09:30:00.0000000,Gilbert Pelland,11,2013-01-08 07:00:00.0000000
340,149,1,378,3,1297,1001,16,15,2013-01-07,17390,0,NULL,NULL,"Suite 157, 196 Kubat Street",NULL,3,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2013-01-07T12:00:00"",""ConNote"":""EAN-125-1390""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2013-01-08T09:35:00"",""ConNote"":""EAN-125-1390"",""DriverID"":11,""Latitude"":46.9832886,""Longitude"":-94.1302482,""Comment"":""Receiver not present""}],""DeliveredWhen"":""2013-01-08T09:35:00"",""ReceivedBy"":""Femke Hollenberg""}",2013-01-08 09:35:00.0000000,Femke Hollenberg,11,2013-01-08 07:00:00.0000000
341,172,1,322,3,1343,1001,16,15,2013-01-07,17511,0,NULL,NULL,"Shop 283, 1520 Podnieks Road",NULL,2,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2013-01-07T12:00:00"",""ConNote"":""EAN-125-1391""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2013-01-08T09:40:00"",""ConNote"":""EAN-125-1391"",""DriverID"":11,""Latitude"":34.5939498,""Longitude"":-106.7330813,""Status"":""Delivered""}],""DeliveredWhen"":""2013-01-08T09:40:00"",""ReceivedBy"":""Raymond Desforges""}",2013-01-08 09:40:00.0000000,Raymond Desforges,11,2013-01-08 07:00:00.0000000
342,178,1,345,3,1355,1001,15,15,2013-01-07,19891,0,NULL,NULL,"Suite 139, 902 Rozitis Crescent",NULL,4,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2013-01-07T12:00:00"",""ConNote"":""EAN-125-1392""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2013-01-08T09:45:00"",""ConNote"":""EAN-125-1392"",""DriverID"":11,""Latitude"":45.6582937,""Longitude"":-88.4462301,""Comment"":""Receiver not present""}],""DeliveredWhen"":""2013-01-08T09:45:00"",""ReceivedBy"":""Hyun-Doo Song""}",2013-01-08 09:45:00.0000000,Hyun-Doo Song,11,2013-01-08 07:00:00.0000000
343,191,1,411,3,1381,1001,20,15,2013-01-07,16790,0,NULL,NULL,"Suite 169, 946 Reddy Street",NULL,4,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2013-01-07T12:00:00"",""ConNote"":""EAN-125-1393""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2013-01-08T09:50:00"",""ConNote"":""EAN-125-1393"",""DriverID"":11,""Latitude"":33.1865071,""Longitude"":-84.2113095,""Status"":""Delivered""}],""DeliveredWhen"":""2013-01-08T09:50:00"",""ReceivedBy"":""Ester Ahmadian""}",2013-01-08 09:50:00.0000000,Ester Ahmadian,11,2013-01-08 07:00:00.0000000
344,196,1,271,3,1391,1001,16,15,2013-01-07,10492,0,NULL,NULL,"Unit 241, 6 Nandamuri Road",NULL,1,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2013-01-07T12:00:00"",""ConNote"":""EAN-125-1394""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2013-01-08T09:55:00"",""ConNote"":""EAN-125-1394"",""DriverID"":11,""Latitude"":41.7250059,""Longitude"":-97.0028133,""Status"":""Delivered""}],""DeliveredWhen"":""2013-01-08T09:55:00"",""ReceivedBy"":""Alinne Cardoso""}",2013-01-08 09:55:00.0000000,Alinne Cardoso,11,2013-01-08 07:00:00.0000000
345,406,401,379,3,2011,2001,3,15,2013-01-07,11262,0,NULL,NULL,"Suite 287, 581 Ioveanu Crescent",NULL,5,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2013-01-07T12:00:00"",""ConNote"":""EAN-125-1395""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2013-01-08T10:00:00"",""ConNote"":""EAN-125-1395"",""DriverID"":11,""Latitude"":33.2098407,""Longitude"":-87.5691735,""Status"":""Delivered""}],""DeliveredWhen"":""2013-01-08T10:00:00"",""ReceivedBy"":""Calin Bojin""}",2013-01-08 10:00:00.0000000,Calin Bojin,11,2013-01-08 07:00:00.0000000
346,407,401,390,3,2013,2001,13,15,2013-01-07,15154,0,NULL,NULL,"Unit 248, 104 Nutiu Crescent",NULL,4,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2013-01-07T12:00:00"",""ConNote"":""EAN-125-1396""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2013-01-08T10:05:00"",""ConNote"":""EAN-125-1396"",""DriverID"":11,""Latitude"":32.6876455,""Longitude"":-93.9610150,""Status"":""Delivered""}],""DeliveredWhen"":""2013-01-08T10:05:00"",""ReceivedBy"":""Lang Le""}",2013-01-08 10:05:00.0000000,Lang Le,11,2013-01-08 07:00:00.0000000
347,418,401,335,3,2035,2001,7,15,2013-01-07,19117,0,NULL,NULL,"Unit 144, 1588 Kohout Crescent",NULL,3,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2013-01-07T12:00:00"",""ConNote"":""EAN-125-1397""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2013-01-08T10:10:00"",""ConNote"":""EAN-125-1397"",""DriverID"":11,""Latitude"":48.8330088,""Longitude"":-115.7087944,""Status"":""Delivered""}],""DeliveredWhen"":""2013-01-08T10:10:00"",""ReceivedBy"":""Ana Julijana Isa""}",2013-01-08 10:10:00.0000000,Ana Julijana Isa,11,2013-01-08 07:00:00.0000000
348,421,401,337,3,2041,2001,6,15,2013-01-07,18369,0,NULL,NULL,"Unit 17, 1985 Flamand Lane",NULL,5,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2013-01-07T12:00:00"",""ConNote"":""EAN-125-1398""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2013-01-08T10:15:00"",""ConNote"":""EAN-125-1398"",""DriverID"":11,""Latitude"":31.9534835,""Longitude"":-86.3138546,""Status"":""Delivered""}],""DeliveredWhen"":""2013-01-08T10:15:00"",""ReceivedBy"":""Nishant Patil""}",2013-01-08 10:15:00.0000000,Nishant Patil,11,2013-01-08 07:00:00.0000000
349,432,401,406,3,2063,2001,3,15,2013-01-07,17204,0,NULL,NULL,"Unit 102, 1523 Lukes Lane",NULL,5,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2013-01-07T12:00:00"",""ConNote"":""EAN-125-1399""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2013-01-08T10:20:00"",""ConNote"":""EAN-125-1399"",""DriverID"":11,""Latitude"":27.2219951,""Longitude"":-82.4978748,""Comment"":""Receiver not present""}],""DeliveredWhen"":""2013-01-08T10:20:00"",""ReceivedBy"":""Bay Ly""}",2013-01-08 10:20:00.0000000,Bay Ly,11,2013-01-08 07:00:00.0000000
350,435,401,333,3,2069,2001,2,15,2013-01-07,19779,0,NULL,NULL,"Unit 83, 1871 Grabensek Road",NULL,2,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2013-01-07T12:00:00"",""ConNote"":""EAN-125-1400""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2013-01-08T10:25:00"",""ConNote"":""EAN-125-1400"",""DriverID"":11,""Latitude"":39.1330967,""Longitude"":-88.4719918,""Comment"":""Receiver not present""}],""DeliveredWhen"":""2013-01-08T10:25:00"",""ReceivedBy"":""Devendranath Huq""}",2013-01-08 10:25:00.0000000,Devendranath Huq,11,2013-01-08 07:00:00.0000000
351,438,401,277,3,2075,2001,8,15,2013-01-07,14156,0,NULL,NULL,"Unit 47, 857 Bose Avenue",NULL,1,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2013-01-07T12:00:00"",""ConNote"":""EAN-125-1401""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2013-01-08T10:30:00"",""ConNote"":""EAN-125-1401"",""DriverID"":11,""Latitude"":38.8795180,""Longitude"":-82.9968419,""Comment"":""Receiver not present""}],""DeliveredWhen"":""2013-01-08T10:30:00"",""ReceivedBy"":""Dayaram Mishra""}",2013-01-08 10:30:00.0000000,Dayaram Mishra,11,2013-01-08 07:00:00.0000000
352,453,401,332,3,2105,2001,8,15,2013-01-07,18554,0,NULL,NULL,"Suite 124, 1316 Agafitei Road",NULL,3,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2013-01-07T12:00:00"",""ConNote"":""EAN-125-1402""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2013-01-08T10:35:00"",""ConNote"":""EAN-125-1402"",""DriverID"":11,""Latitude"":38.2973519,""Longitude"":-78.4400099,""Status"":""Delivered""}],""DeliveredWhen"":""2013-01-08T10:35:00"",""ReceivedBy"":""Bryan Helms""}",2013-01-08 10:35:00.0000000,Bryan Helms,11,2013-01-08 07:00:00.0000000
353,458,401,361,3,2115,2001,15,15,2013-01-07,10470,0,NULL,NULL,"Shop 23, 1813 Koppel Crescent",NULL,4,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2013-01-07T12:00:00"",""ConNote"":""EAN-125-1403""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2013-01-08T10:40:00"",""ConNote"":""EAN-125-1403"",""DriverID"":11,""Latitude"":33.2459512,""Longitude"":-87.6877882,""Status"":""Delivered""}],""DeliveredWhen"":""2013-01-08T10:40:00"",""ReceivedBy"":""Miguel Paez""}",2013-01-08 10:40:00.0000000,Miguel Paez,11,2013-01-08 07:00:00.0000000
354,470,401,398,3,2139,2001,20,15,2013-01-07,17297,0,NULL,NULL,"Unit 40, 1521 Phan Crescent",NULL,2,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2013-01-07T12:00:00"",""ConNote"":""EAN-125-1404""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2013-01-08T10:45:00"",""ConNote"":""EAN-125-1404"",""DriverID"":11,""Latitude"":29.5480071,""Longitude"":-98.2911235,""Status"":""Delivered""}],""DeliveredWhen"":""2013-01-08T10:45:00"",""ReceivedBy"":""Libuse Srbova""}",2013-01-08 10:45:00.0000000,Libuse Srbova,11,2013-01-08 07:00:00.0000000
355,473,401,326,3,2145,2001,14,15,2013-01-07,19258,0,NULL,NULL,"Suite 203, 229 Cao Lane",NULL,1,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2013-01-07T12:00:00"",""ConNote"":""EAN-125-1405""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2013-01-08T10:50:00"",""ConNote"":""EAN-125-1405"",""DriverID"":11,""Latitude"":39.3946303,""Longitude"":-120.0213080,""Status"":""Delivered""}],""DeliveredWhen"":""2013-01-08T10:50:00"",""ReceivedBy"":""Doru Munteanu""}",2013-01-08 10:50:00.0000000,Doru Munteanu,11,2013-01-08 07:00:00.0000000
356,475,401,343,3,2149,2001,16,15,2013-01-07,13930,0,NULL,NULL,"Unit 12, 1235 Oh Crescent",NULL,4,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2013-01-07T12:00:00"",""ConNote"":""EAN-125-1406""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2013-01-08T10:55:00"",""ConNote"":""EAN-125-1406"",""DriverID"":11,""Latitude"":33.6262263,""Longitude"":-93.2404457,""Status"":""Delivered""}],""DeliveredWhen"":""2013-01-08T10:55:00"",""ReceivedBy"":""Ava Edden""}",2013-01-08 10:55:00.0000000,Ava Edden,11,2013-01-08 07:00:00.0000000
357,477,401,404,3,2153,2001,15,15,2013-01-07,12493,0,NULL,NULL,"Shop 232, 856 Sarkar Street",NULL,2,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2013-01-07T12:00:00"",""ConNote"":""EAN-125-1407""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2013-01-08T11:00:00"",""ConNote"":""EAN-125-1407"",""DriverID"":11,""Latitude"":31.8184955,""Longitude"":-90.4964839,""Status"":""Delivered""}],""DeliveredWhen"":""2013-01-08T11:00:00"",""ReceivedBy"":""Astrid Poisson""}",2013-01-08 11:00:00.0000000,Astrid Poisson,11,2013-01-08 07:00:00.0000000
358,478,401,356,3,2155,2001,7,15,2013-01-07,19429,0,NULL,NULL,"Suite 105, 393 Williams Avenue",NULL,3,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2013-01-07T12:00:00"",""ConNote"":""EAN-125-1408""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2013-01-08T11:05:00"",""ConNote"":""EAN-125-1408"",""DriverID"":11,""Latitude"":41.3392232,""Longitude"":-80.1050604,""Status"":""Delivered""}],""DeliveredWhen"":""2013-01-08T11:05:00"",""ReceivedBy"":""Gi-Suk Heo""}",2013-01-08 11:05:00.0000000,Gi-Suk Heo,11,2013-01-08 07:00:00.0000000
359,481,401,370,3,2161,2001,15,15,2013-01-07,10514,0,NULL,NULL,"Suite 283, 1410 Shergill Lane",NULL,5,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2013-01-07T12:00:00"",""ConNote"":""EAN-125-1409""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2013-01-08T11:10:00"",""ConNote"":""EAN-125-1409"",""DriverID"":11,""Latitude"":36.8503352,""Longitude"":-91.7862581,""Status"":""Delivered""}],""DeliveredWhen"":""2013-01-08T11:10:00"",""ReceivedBy"":""Agrita Kalnina""}",2013-01-08 11:10:00.0000000,Agrita Kalnina,11,2013-01-08 07:00:00.0000000
360,491,401,355,3,2181,2001,8,15,2013-01-07,19783,0,NULL,NULL,"Unit 165, 1284 Lovric Lane",NULL,5,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2013-01-07T12:00:00"",""ConNote"":""EAN-125-1410""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2013-01-08T11:15:00"",""ConNote"":""EAN-125-1410"",""DriverID"":11,""Latitude"":42.0405853,""Longitude"":-87.7825621,""Status"":""Delivered""}],""DeliveredWhen"":""2013-01-08T11:15:00"",""ReceivedBy"":""Doru Tirlea""}",2013-01-08 11:15:00.0000000,Doru Tirlea,11,2013-01-08 07:00:00.0000000
361,497,401,377,3,2193,2001,14,15,2013-01-07,17042,0,NULL,NULL,"Shop 144, 1774 ChÃ¡vez Road",NULL,3,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2013-01-07T12:00:00"",""ConNote"":""EAN-125-1411""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2013-01-08T11:20:00"",""ConNote"":""EAN-125-1411"",""DriverID"":11,""Latitude"":34.1092876,""Longitude"":-82.2492911,""Status"":""Delivered""}],""DeliveredWhen"":""2013-01-08T11:20:00"",""ReceivedBy"":""Vitezslav Holy""}",2013-01-08 11:20:00.0000000,Vitezslav Holy,11,2013-01-08 07:00:00.0000000
362,504,401,371,3,2207,2001,14,15,2013-01-07,16102,0,NULL,NULL,"Shop 186, 1369 Atluri Crescent",NULL,2,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2013-01-07T12:00:00"",""ConNote"":""EAN-125-1412""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2013-01-08T11:25:00"",""ConNote"":""EAN-125-1412"",""DriverID"":11,""Latitude"":43.1936986,""Longitude"":-70.6208862,""Status"":""Delivered""}],""DeliveredWhen"":""2013-01-08T11:25:00"",""ReceivedBy"":""Mariela Weitzer""}",2013-01-08 11:25:00.0000000,Mariela Weitzer,11,2013-01-08 07:00:00.0000000
363,504,401,324,3,2207,2001,13,15,2013-01-07,16642,0,NULL,NULL,"Shop 186, 1369 Atluri Crescent",NULL,1,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2013-01-07T12:00:00"",""ConNote"":""EAN-125-1413""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2013-01-08T11:30:00"",""ConNote"":""EAN-125-1413"",""DriverID"":11,""Latitude"":43.1936986,""Longitude"":-70.6208862,""Status"":""Delivered""}],""DeliveredWhen"":""2013-01-08T11:30:00"",""ReceivedBy"":""Mariela Weitzer""}",2013-01-08 11:30:00.0000000,Mariela Weitzer,11,2013-01-08 07:00:00.0000000
364,510,401,372,3,2219,2001,16,15,2013-01-07,13205,0,NULL,NULL,"Suite 187, 1015 Chowdary Boulevard",NULL,2,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2013-01-07T12:00:00"",""ConNote"":""EAN-125-1414""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2013-01-08T11:35:00"",""ConNote"":""EAN-125-1414"",""DriverID"":11,""Latitude"":41.2108829,""Longitude"":-84.9669112,""Comment"":""Receiver not present""}],""DeliveredWhen"":""2013-01-08T11:35:00"",""ReceivedBy"":""Manish Ghosh""}",2013-01-08 11:35:00.0000000,Manish Ghosh,11,2013-01-08 07:00:00.0000000
365,518,401,367,3,2235,2001,6,15,2013-01-07,19556,0,NULL,NULL,"Unit 7, 1652 Goransson Lane",NULL,2,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2013-01-07T12:00:00"",""ConNote"":""EAN-125-1415""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2013-01-08T11:40:00"",""ConNote"":""EAN-125-1415"",""DriverID"":11,""Latitude"":36.9033581,""Longitude"":-104.4391532,""Status"":""Delivered""}],""DeliveredWhen"":""2013-01-08T11:40:00"",""ReceivedBy"":""Padma Iyer""}",2013-01-08 11:40:00.0000000,Padma Iyer,11,2013-01-08 07:00:00.0000000
366,521,401,388,3,2241,2001,16,15,2013-01-07,10756,0,NULL,NULL,"Shop 276, 1856 Poddar Street",NULL,2,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2013-01-07T12:00:00"",""ConNote"":""EAN-125-1416""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2013-01-08T11:45:00"",""ConNote"":""EAN-125-1416"",""DriverID"":11,""Latitude"":30.5538048,""Longitude"":-87.7119324,""Status"":""Delivered""}],""DeliveredWhen"":""2013-01-08T11:45:00"",""ReceivedBy"":""omer ozbek""}",2013-01-08 11:45:00.0000000,omer ozbek,11,2013-01-08 07:00:00.0000000
367,535,401,383,3,2269,2001,13,15,2013-01-07,12783,0,NULL,NULL,"Suite 212, 599 Huiting Lane",NULL,4,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2013-01-07T12:00:00"",""ConNote"":""EAN-125-1417""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2013-01-08T11:50:00"",""ConNote"":""EAN-125-1417"",""DriverID"":11,""Latitude"":40.0525734,""Longitude"":-80.6284097,""Status"":""Delivered""}],""DeliveredWhen"":""2013-01-08T11:50:00"",""ReceivedBy"":""Josef Benda""}",2013-01-08 11:50:00.0000000,Josef Benda,11,2013-01-08 07:00:00.0000000
368,535,401,399,3,2269,2001,15,15,2013-01-07,12180,0,NULL,NULL,"Suite 212, 599 Huiting Lane",NULL,2,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2013-01-07T12:00:00"",""ConNote"":""EAN-125-1418""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2013-01-08T11:55:00"",""ConNote"":""EAN-125-1418"",""DriverID"":11,""Latitude"":40.0525734,""Longitude"":-80.6284097,""Status"":""Delivered""}],""DeliveredWhen"":""2013-01-08T11:55:00"",""ReceivedBy"":""Josef Benda""}",2013-01-08 11:55:00.0000000,Josef Benda,11,2013-01-08 07:00:00.0000000
369,540,401,368,3,2279,2001,6,15,2013-01-07,14576,0,NULL,NULL,"Shop 237, 540 Buresova Road",NULL,3,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2013-01-07T12:00:00"",""ConNote"":""EAN-125-1419""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2013-01-08T12:00:00"",""ConNote"":""EAN-125-1419"",""DriverID"":11,""Latitude"":44.6986707,""Longitude"":-70.4214543,""Status"":""Delivered""}],""DeliveredWhen"":""2013-01-08T12:00:00"",""ReceivedBy"":""Åšani Nair""}",2013-01-08 12:00:00.0000000,Åšani Nair,11,2013-01-08 07:00:00.0000000
370,546,401,409,3,2291,2001,15,15,2013-01-07,17188,0,NULL,NULL,"Shop 226, 1642 Jantunen Crescent",NULL,5,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2013-01-07T12:00:00"",""ConNote"":""EAN-125-1420""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2013-01-08T12:05:00"",""ConNote"":""EAN-125-1420"",""DriverID"":11,""Latitude"":25.6937130,""Longitude"":-80.1628248,""Status"":""Delivered""}],""DeliveredWhen"":""2013-01-08T12:05:00"",""ReceivedBy"":""Debraj Sanyal""}",2013-01-08 12:05:00.0000000,Debraj Sanyal,11,2013-01-08 07:00:00.0000000
371,547,401,400,3,2293,2001,8,15,2013-01-07,16277,0,NULL,NULL,"Suite 211, 1666 Semjonov Lane",NULL,3,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2013-01-07T12:00:00"",""ConNote"":""EAN-125-1421""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2013-01-08T12:10:00"",""ConNote"":""EAN-125-1421"",""DriverID"":11,""Latitude"":47.4502759,""Longitude"":-99.8201206,""Status"":""Delivered""}],""DeliveredWhen"":""2013-01-08T12:10:00"",""ReceivedBy"":""Marco Costa""}",2013-01-08 12:10:00.0000000,Marco Costa,11,2013-01-08 07:00:00.0000000
372,547,401,321,3,2293,2001,2,15,2013-01-07,19114,0,NULL,NULL,"Suite 211, 1666 Semjonov Lane",NULL,1,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2013-01-07T12:00:00"",""ConNote"":""EAN-125-1422""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2013-01-08T12:15:00"",""ConNote"":""EAN-125-1422"",""DriverID"":11,""Latitude"":47.4502759,""Longitude"":-99.8201206,""Status"":""Delivered""}],""DeliveredWhen"":""2013-01-08T12:15:00"",""ReceivedBy"":""Marco Costa""}",2013-01-08 12:15:00.0000000,Marco Costa,11,2013-01-08 07:00:00.0000000
373,549,401,328,3,2297,2001,20,15,2013-01-07,12102,0,NULL,NULL,"Suite 131, 576 Sedlar Road",NULL,1,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2013-01-07T12:00:00"",""ConNote"":""EAN-125-1423""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2013-01-08T12:20:00"",""ConNote"":""EAN-125-1423"",""DriverID"":11,""Latitude"":40.8350983,""Longitude"":-73.1312222,""Status"":""Delivered""}],""DeliveredWhen"":""2013-01-08T12:20:00"",""ReceivedBy"":""Zala Ibrahimagic""}",2013-01-08 12:20:00.0000000,Zala Ibrahimagic,11,2013-01-08 07:00:00.0000000
